Date;Symbol;Indexvalue
25.05.2012;V1X;27.23
28.05.2012;V1X;28.19
29.05.2012;V1X;27.62
30.05.2012;V1X;29.89
31.05.2012;V1X;30.35
01.06.2012;V1X;32.4
04.06.2012;V1X;33.25
05.06.2012;V1X;31.44
06.06.2012;V1X;29.07
07.06.2012;V1X;28.9
08.06.2012;V1X;28.44
11.06.2012;V1X;29.54
12.06.2012;V1X;30.14
13.06.2012;V1X;31.57
14.06.2012;V1X;31.71
15.06.2012;V1X;32.08
18.06.2012;V1X;27.63
19.06.2012;V1X;24.76
20.06.2012;V1X;24.06
21.06.2012;V1X;23.37
22.06.2012;V1X;23.71
25.06.2012;V1X;26.16
26.06.2012;V1X;26.4
27.06.2012;V1X;25.22
28.06.2012;V1X;25.98
29.06.2012;V1X;22.83
02.07.2012;V1X;22.31
03.07.2012;V1X;20.59
04.07.2012;V1X;21.9
05.07.2012;V1X;22.22
06.07.2012;V1X;23.33
09.07.2012;V1X;23.84
10.07.2012;V1X;22.4
11.07.2012;V1X;21.83
12.07.2012;V1X;22.11
13.07.2012;V1X;20.5
16.07.2012;V1X;20.19
17.07.2012;V1X;19.96
18.07.2012;V1X;18.81
19.07.2012;V1X;19.09
20.07.2012;V1X;21.81
23.07.2012;V1X;26.51
24.07.2012;V1X;26.67
25.07.2012;V1X;26
26.07.2012;V1X;24.88
27.07.2012;V1X;24.44
30.07.2012;V1X;24.01
31.07.2012;V1X;24.49
01.08.2012;V1X;24.98
02.08.2012;V1X;23.68
03.08.2012;V1X;21.28
06.08.2012;V1X;21.1
07.08.2012;V1X;20.65
08.08.2012;V1X;20.67
09.08.2012;V1X;20.5
10.08.2012;V1X;19.94
13.08.2012;V1X;20.57
14.08.2012;V1X;20.18
15.08.2012;V1X;20.26
16.08.2012;V1X;19.18
17.08.2012;V1X;17.9
20.08.2012;V1X;19
21.08.2012;V1X;19.59
22.08.2012;V1X;22.93
23.08.2012;V1X;22.62
24.08.2012;V1X;22.61
27.08.2012;V1X;22.17
28.08.2012;V1X;22.68
29.08.2012;V1X;23.27
30.08.2012;V1X;24.71
31.08.2012;V1X;23.7
03.09.2012;V1X;23.88
04.09.2012;V1X;24.55
05.09.2012;V1X;24.27
06.09.2012;V1X;20.93
07.09.2012;V1X;19.45
10.09.2012;V1X;20.32
11.09.2012;V1X;20.67
12.09.2012;V1X;20.27
13.09.2012;V1X;20.36
14.09.2012;V1X;18.74
17.09.2012;V1X;19.1
18.09.2012;V1X;18.76
19.09.2012;V1X;17.97
20.09.2012;V1X;18.18
21.09.2012;V1X;17.95
24.09.2012;V1X;18.4
25.09.2012;V1X;18.47
26.09.2012;V1X;19.85
27.09.2012;V1X;19.98
28.09.2012;V1X;20.25
01.10.2012;V1X;19.68
02.10.2012;V1X;19.6
03.10.2012;V1X;18.9
04.10.2012;V1X;18.9
05.10.2012;V1X;17.7
08.10.2012;V1X;18.42
09.10.2012;V1X;19.13
10.10.2012;V1X;18.95
11.10.2012;V1X;18.09
12.10.2012;V1X;18
15.10.2012;V1X;17.89
16.10.2012;V1X;17.24
17.10.2012;V1X;16.96
18.10.2012;V1X;16.31
19.10.2012;V1X;17.25
22.10.2012;V1X;18.34
23.10.2012;V1X;20.2
24.10.2012;V1X;20
25.10.2012;V1X;19.37
26.10.2012;V1X;19.03
29.10.2012;V1X;19.97
30.10.2012;V1X;18.85
31.10.2012;V1X;18.91
01.11.2012;V1X;18.15
02.11.2012;V1X;17.58
05.11.2012;V1X;18.66
06.11.2012;V1X;18.24
07.11.2012;V1X;20.06
08.11.2012;V1X;19.92
09.11.2012;V1X;20.4
12.11.2012;V1X;20.41
13.11.2012;V1X;19.6
14.11.2012;V1X;19.52
15.11.2012;V1X;20.51
16.11.2012;V1X;21.46
19.11.2012;V1X;18.55
20.11.2012;V1X;17.28
21.11.2012;V1X;16.76
22.11.2012;V1X;16.26
23.11.2012;V1X;16.14
26.11.2012;V1X;16.47
27.11.2012;V1X;15.93
28.11.2012;V1X;15.84
29.11.2012;V1X;15.14
30.11.2012;V1X;15.4
03.12.2012;V1X;15.77
04.12.2012;V1X;15.79
05.12.2012;V1X;15.47
06.12.2012;V1X;15.19
07.12.2012;V1X;15.4
10.12.2012;V1X;15.69
11.12.2012;V1X;15.08
12.12.2012;V1X;14.92
13.12.2012;V1X;15.16
14.12.2012;V1X;15.51
17.12.2012;V1X;15.26
18.12.2012;V1X;14.54
19.12.2012;V1X;14.68
20.12.2012;V1X;15
21.12.2012;V1X;16.16
27.12.2012;V1X;16.16
28.12.2012;V1X;18.14
02.01.2013;V1X;16.85
03.01.2013;V1X;15.64
04.01.2013;V1X;14.32
07.01.2013;V1X;15.21
08.01.2013;V1X;15.23
09.01.2013;V1X;14.53
10.01.2013;V1X;14.57
11.01.2013;V1X;13.75
14.01.2013;V1X;13.48
15.01.2013;V1X;13.72
16.01.2013;V1X;13.53
17.01.2013;V1X;13.32
18.01.2013;V1X;13.57
21.01.2013;V1X;13.35
22.01.2013;V1X;13.96
23.01.2013;V1X;13.91
24.01.2013;V1X;13.64
25.01.2013;V1X;13.31
28.01.2013;V1X;14.21
29.01.2013;V1X;13.95
30.01.2013;V1X;14.78
31.01.2013;V1X;15.25
01.02.2013;V1X;14.25
04.02.2013;V1X;17.59
05.02.2013;V1X;17.36
06.02.2013;V1X;17.94
07.02.2013;V1X;17.98
08.02.2013;V1X;16.18
11.02.2013;V1X;16.71
12.02.2013;V1X;16.09
13.02.2013;V1X;15.69
14.02.2013;V1X;16.14
15.02.2013;V1X;16.18
18.02.2013;V1X;16.39
19.02.2013;V1X;15.62
20.02.2013;V1X;16.4
21.02.2013;V1X;17.97
22.02.2013;V1X;17.61
25.02.2013;V1X;18.16
26.02.2013;V1X;20.71
27.02.2013;V1X;18.51
28.02.2013;V1X;17.51
01.03.2013;V1X;18.16
04.03.2013;V1X;17.85
05.03.2013;V1X;16.68
06.03.2013;V1X;16.93
07.03.2013;V1X;16.2
08.03.2013;V1X;15.48
11.03.2013;V1X;15.68
12.03.2013;V1X;15.69
13.03.2013;V1X;15.22
14.03.2013;V1X;14.07
15.03.2013;V1X;13.93
18.03.2013;V1X;15.32
19.03.2013;V1X;16.73
20.03.2013;V1X;15.74
21.03.2013;V1X;16.25
22.03.2013;V1X;17.56
25.03.2013;V1X;17.6
26.03.2013;V1X;16.89
27.03.2013;V1X;17.35
28.03.2013;V1X;16.65
02.04.2013;V1X;15.61
03.04.2013;V1X;16.59
04.04.2013;V1X;16.74
05.04.2013;V1X;18.8
08.04.2013;V1X;18.08
09.04.2013;V1X;17.8
10.04.2013;V1X;16.15
11.04.2013;V1X;16.07
12.04.2013;V1X;17.18
15.04.2013;V1X;17.71
16.04.2013;V1X;18.19
17.04.2013;V1X;20.12
18.04.2013;V1X;19.75
19.04.2013;V1X;19.08
22.04.2013;V1X;19.5
23.04.2013;V1X;18.27
24.04.2013;V1X;17.65
25.04.2013;V1X;17.63
26.04.2013;V1X;17.62
29.04.2013;V1X;17.94
30.04.2013;V1X;17.67
02.05.2013;V1X;16.86
03.05.2013;V1X;15.97
06.05.2013;V1X;16.33
07.05.2013;V1X;15.99
08.05.2013;V1X;15.62
09.05.2013;V1X;15.54
10.05.2013;V1X;16.24
13.05.2013;V1X;16.63
14.05.2013;V1X;16.06
15.05.2013;V1X;16.25
16.05.2013;V1X;16.97
17.05.2013;V1X;16.13
20.05.2013;V1X;16.47
21.05.2013;V1X;16.83
22.05.2013;V1X;16.59
23.05.2013;V1X;18.55
24.05.2013;V1X;18.76
27.05.2013;V1X;18.21
28.05.2013;V1X;17.94
29.05.2013;V1X;19.63
30.05.2013;V1X;18.91
31.05.2013;V1X;19.47
03.06.2013;V1X;21.08
04.06.2013;V1X;20.64
05.06.2013;V1X;21.24
06.06.2013;V1X;20.97
07.06.2013;V1X;19.47
10.06.2013;V1X;17.92
11.06.2013;V1X;19.4
12.06.2013;V1X;20.13
13.06.2013;V1X;20.51
14.06.2013;V1X;19.94
17.06.2013;V1X;19.5
18.06.2013;V1X;19.26
19.06.2013;V1X;19.34
20.06.2013;V1X;21.89
21.06.2013;V1X;22.96
24.06.2013;V1X;24.27
25.06.2013;V1X;23.08
26.06.2013;V1X;21.74
27.06.2013;V1X;20.51
28.06.2013;V1X;20.55
01.07.2013;V1X;20.82
02.07.2013;V1X;20.78
03.07.2013;V1X;21.42
04.07.2013;V1X;20.03
05.07.2013;V1X;21.54
08.07.2013;V1X;20.79
09.07.2013;V1X;19.86
10.07.2013;V1X;19.47
11.07.2013;V1X;18.41
12.07.2013;V1X;17.77
15.07.2013;V1X;18
16.07.2013;V1X;18.1
17.07.2013;V1X;17.82
18.07.2013;V1X;17.08
19.07.2013;V1X;16.24
22.07.2013;V1X;16.5
23.07.2013;V1X;16.44
24.07.2013;V1X;16.37
25.07.2013;V1X;17.05
26.07.2013;V1X;17.53
29.07.2013;V1X;18.08
30.07.2013;V1X;18.08
31.07.2013;V1X;18.58
02.08.2013;V1X;16.39
05.08.2013;V1X;16.38
06.08.2013;V1X;17.34
07.08.2013;V1X;17.62
08.08.2013;V1X;16.65
09.08.2013;V1X;16.49
12.08.2013;V1X;16.72
13.08.2013;V1X;16.62
14.08.2013;V1X;16.41
15.08.2013;V1X;17.46
16.08.2013;V1X;16.35
19.08.2013;V1X;17.03
20.08.2013;V1X;18.03
21.08.2013;V1X;18.44
22.08.2013;V1X;16.99
23.08.2013;V1X;16.3
26.08.2013;V1X;16.13
27.08.2013;V1X;19.28
28.08.2013;V1X;19.73
29.08.2013;V1X;18.61
30.08.2013;V1X;20.04
02.09.2013;V1X;19.11
03.09.2013;V1X;19.92
04.09.2013;V1X;19.62
05.09.2013;V1X;19.28
06.09.2013;V1X;18.64
09.09.2013;V1X;18.98
10.09.2013;V1X;17.48
11.09.2013;V1X;17.06
12.09.2013;V1X;17.19
13.09.2013;V1X;17.03
16.09.2013;V1X;17.62
17.09.2013;V1X;17.64
18.09.2013;V1X;17.32
19.09.2013;V1X;16.86
20.09.2013;V1X;16.49
23.09.2013;V1X;16.56
24.09.2013;V1X;16
25.09.2013;V1X;15.71
26.09.2013;V1X;15.63
27.09.2013;V1X;15.64
30.09.2013;V1X;17.59
01.10.2013;V1X;16.86
02.10.2013;V1X;17.57
03.10.2013;V1X;18.06
04.10.2013;V1X;17.76
07.10.2013;V1X;18.52
08.10.2013;V1X;19.15
09.10.2013;V1X;20.72
10.10.2013;V1X;18.37
11.10.2013;V1X;17.18
14.10.2013;V1X;18.35
15.10.2013;V1X;16.74
16.10.2013;V1X;16.77
17.10.2013;V1X;15.58
18.10.2013;V1X;14.13
21.10.2013;V1X;14.43
22.10.2013;V1X;14.39
23.10.2013;V1X;15.33
24.10.2013;V1X;14.73
25.10.2013;V1X;14.39
28.10.2013;V1X;15.14
29.10.2013;V1X;14.58
30.10.2013;V1X;15.38
31.10.2013;V1X;14.91
01.11.2013;V1X;15.02
04.11.2013;V1X;15.04
05.11.2013;V1X;15.24
06.11.2013;V1X;15.12
07.11.2013;V1X;15.31
08.11.2013;V1X;15.51
11.11.2013;V1X;15.1
12.11.2013;V1X;15.32
13.11.2013;V1X;15.11
14.11.2013;V1X;13.65
15.11.2013;V1X;13.3
18.11.2013;V1X;13.97
19.11.2013;V1X;14.29
20.11.2013;V1X;13.93
21.11.2013;V1X;13.67
22.11.2013;V1X;12.96
25.11.2013;V1X;13.33
26.11.2013;V1X;13.38
27.11.2013;V1X;13.25
28.11.2013;V1X;13.23
29.11.2013;V1X;13.91
02.12.2013;V1X;14.33
03.12.2013;V1X;15.49
04.12.2013;V1X;16.07
05.12.2013;V1X;15.94
06.12.2013;V1X;14.7
09.12.2013;V1X;14.7
10.12.2013;V1X;15.02
11.12.2013;V1X;15.55
12.12.2013;V1X;16.1
13.12.2013;V1X;16.11
16.12.2013;V1X;16.3
17.12.2013;V1X;16.39
18.12.2013;V1X;15.91
19.12.2013;V1X;13.73
20.12.2013;V1X;13.71
23.12.2013;V1X;13.58
27.12.2013;V1X;14.01
30.12.2013;V1X;14.01
02.01.2014;V1X;16.32
03.01.2014;V1X;15.56
06.01.2014;V1X;15.73
07.01.2014;V1X;15.34
08.01.2014;V1X;15.66
09.01.2014;V1X;15.59
10.01.2014;V1X;14.74
13.01.2014;V1X;15.01
14.01.2014;V1X;14.98
15.01.2014;V1X;14.75
16.01.2014;V1X;14.57
17.01.2014;V1X;13.92
20.01.2014;V1X;14.41
21.01.2014;V1X;14.76
22.01.2014;V1X;15.14
23.01.2014;V1X;15.9
24.01.2014;V1X;18.45
27.01.2014;V1X;18.51
28.01.2014;V1X;18.23
29.01.2014;V1X;20.01
30.01.2014;V1X;19.43
31.01.2014;V1X;20.19
03.02.2014;V1X;21.68
04.02.2014;V1X;21.5
05.02.2014;V1X;21.01
06.02.2014;V1X;19.28
07.02.2014;V1X;17.65
10.02.2014;V1X;17.53
11.02.2014;V1X;16.25
12.02.2014;V1X;16.42
13.02.2014;V1X;16.13
14.02.2014;V1X;15.46
17.02.2014;V1X;15.93
18.02.2014;V1X;15.99
19.02.2014;V1X;16.09
20.02.2014;V1X;16.44
21.02.2014;V1X;16.23
24.02.2014;V1X;15.92
25.02.2014;V1X;15.66
26.02.2014;V1X;15.72
27.02.2014;V1X;16.58
28.02.2014;V1X;16.41
03.03.2014;V1X;21.22
04.03.2014;V1X;17.99
05.03.2014;V1X;18.18
06.03.2014;V1X;17.61
07.03.2014;V1X;19.57
10.03.2014;V1X;19.99
11.03.2014;V1X;19.4
12.03.2014;V1X;19.89
13.03.2014;V1X;21.19
14.03.2014;V1X;22.11
17.03.2014;V1X;20.43
18.03.2014;V1X;19.38
19.03.2014;V1X;19.26
20.03.2014;V1X;18.2
21.03.2014;V1X;17.09
24.03.2014;V1X;19.15
25.03.2014;V1X;18.07
26.03.2014;V1X;17.24
27.03.2014;V1X;17.57
28.03.2014;V1X;16.81
31.03.2014;V1X;17.36
01.04.2014;V1X;16.66
02.04.2014;V1X;16.32
03.04.2014;V1X;15.71
04.04.2014;V1X;15.15
07.04.2014;V1X;17.69
08.04.2014;V1X;17.35
09.04.2014;V1X;16.67
10.04.2014;V1X;17.15
11.04.2014;V1X;18.4
14.04.2014;V1X;18.56
15.04.2014;V1X;19.71
16.04.2014;V1X;17.95
17.04.2014;V1X;17.37
22.04.2014;V1X;17.01
23.04.2014;V1X;17.26
24.04.2014;V1X;17.41
25.04.2014;V1X;18.77
28.04.2014;V1X;18.54
29.04.2014;V1X;17.27
30.04.2014;V1X;17.04
02.05.2014;V1X;18.1
05.05.2014;V1X;18.37
06.05.2014;V1X;19.15
07.05.2014;V1X;18.54
08.05.2014;V1X;17.94
09.05.2014;V1X;17.27
12.05.2014;V1X;16.38
13.05.2014;V1X;15.99
14.05.2014;V1X;16.12
15.05.2014;V1X;17.9
16.05.2014;V1X;17.5
19.05.2014;V1X;17.02
20.05.2014;V1X;16.89
21.05.2014;V1X;16.06
22.05.2014;V1X;15.65
23.05.2014;V1X;15.52
26.05.2014;V1X;15.25
27.05.2014;V1X;15.35
28.05.2014;V1X;15.42
29.05.2014;V1X;15.57
30.05.2014;V1X;15.54
02.06.2014;V1X;15.77
03.06.2014;V1X;16.33
04.06.2014;V1X;16.26
05.06.2014;V1X;15.11
06.06.2014;V1X;14.14
09.06.2014;V1X;13.86
10.06.2014;V1X;13.55
11.06.2014;V1X;14.14
12.06.2014;V1X;13.9
13.06.2014;V1X;14.48
16.06.2014;V1X;15.21
17.06.2014;V1X;14.47
18.06.2014;V1X;14.48
19.06.2014;V1X;13.26
20.06.2014;V1X;12.98
23.06.2014;V1X;14.15
24.06.2014;V1X;13.43
25.06.2014;V1X;14.23
26.06.2014;V1X;14.54
27.06.2014;V1X;14.69
30.06.2014;V1X;14.75
01.07.2014;V1X;14.01
02.07.2014;V1X;13.65
03.07.2014;V1X;12.41
04.07.2014;V1X;12.17
07.07.2014;V1X;13.25
08.07.2014;V1X;14.82
09.07.2014;V1X;14.41
10.07.2014;V1X;15.64
11.07.2014;V1X;15.67
14.07.2014;V1X;14.35
15.07.2014;V1X;15.09
16.07.2014;V1X;13.83
17.07.2014;V1X;15.77
18.07.2014;V1X;15.98
21.07.2014;V1X;16.97
22.07.2014;V1X;15.35
23.07.2014;V1X;14.93
24.07.2014;V1X;14.29
25.07.2014;V1X;15.78
28.07.2014;V1X;16.25
29.07.2014;V1X;15.78
30.07.2014;V1X;16.4
31.07.2014;V1X;18.24
01.08.2014;V1X;19.21
04.08.2014;V1X;19.07
05.08.2014;V1X;18.37
06.08.2014;V1X;19.12
07.08.2014;V1X;20.12
08.08.2014;V1X;20.68
11.08.2014;V1X;18.96
12.08.2014;V1X;19.24
13.08.2014;V1X;18.07
14.08.2014;V1X;17.2
15.08.2014;V1X;20.26
18.08.2014;V1X;17.9
19.08.2014;V1X;17.07
20.08.2014;V1X;17.13
21.08.2014;V1X;16.21
22.08.2014;V1X;17.28
25.08.2014;V1X;16.5
26.08.2014;V1X;15.88
27.08.2014;V1X;16.33
28.08.2014;V1X;17.66
29.08.2014;V1X;17.76
01.09.2014;V1X;18.04
02.09.2014;V1X;17.94
03.09.2014;V1X;17.26
04.09.2014;V1X;16.69
05.09.2014;V1X;16.51
08.09.2014;V1X;16.62
09.09.2014;V1X;16.24
10.09.2014;V1X;16.3
11.09.2014;V1X;16.18
12.09.2014;V1X;15.57
15.09.2014;V1X;15.96
16.09.2014;V1X;16.27
17.09.2014;V1X;15.87
18.09.2014;V1X;15.67
19.09.2014;V1X;14.23
22.09.2014;V1X;15.08
23.09.2014;V1X;16.54
24.09.2014;V1X;15.47
25.09.2014;V1X;16.96
26.09.2014;V1X;17.22
29.09.2014;V1X;18.36
30.09.2014;V1X;17.34
01.10.2014;V1X;18.16
02.10.2014;V1X;19.47
03.10.2014;V1X;19.47
06.10.2014;V1X;19.12
07.10.2014;V1X;19.49
08.10.2014;V1X;19.38
09.10.2014;V1X;19.23
10.10.2014;V1X;21.92
13.10.2014;V1X;22.29
14.10.2014;V1X;22.54
15.10.2014;V1X;26.47
16.10.2014;V1X;28.66
17.10.2014;V1X;22.19
20.10.2014;V1X;23.14
21.10.2014;V1X;20.38
22.10.2014;V1X;19.92
23.10.2014;V1X;20.38
24.10.2014;V1X;21.21
27.10.2014;V1X;22.6
28.10.2014;V1X;19.93
29.10.2014;V1X;20.14
30.10.2014;V1X;19.91
31.10.2014;V1X;19.76
03.11.2014;V1X;21.06
04.11.2014;V1X;21.84
05.11.2014;V1X;21.69
06.11.2014;V1X;20.02
07.11.2014;V1X;20.21
10.11.2014;V1X;18.9
11.11.2014;V1X;17.98
12.11.2014;V1X;20.26
13.11.2014;V1X;19.32
14.11.2014;V1X;18.93
17.11.2014;V1X;19.15
18.11.2014;V1X;18.13
19.11.2014;V1X;18.58
20.11.2014;V1X;18.57
21.11.2014;V1X;18.17
24.11.2014;V1X;18.58
25.11.2014;V1X;18.25
26.11.2014;V1X;17.61
27.11.2014;V1X;17.66
28.11.2014;V1X;17.59
01.12.2014;V1X;18.69
02.12.2014;V1X;18.7
03.12.2014;V1X;18.1
04.12.2014;V1X;17.45
05.12.2014;V1X;15.95
08.12.2014;V1X;16.57
09.12.2014;V1X;19.9
10.12.2014;V1X;19.98
11.12.2014;V1X;19.58
12.12.2014;V1X;23.25
15.12.2014;V1X;26.13
16.12.2014;V1X;24.42
17.12.2014;V1X;24.04
18.12.2014;V1X;20.58
19.12.2014;V1X;20.58
22.12.2014;V1X;20.25
23.12.2014;V1X;20.39
29.12.2014;V1X;22.22
30.12.2014;V1X;22.95
02.01.2015;V1X;24.16
05.01.2015;V1X;26.75
06.01.2015;V1X;25.39
07.01.2015;V1X;25.42
08.01.2015;V1X;22.74
09.01.2015;V1X;24.91
12.01.2015;V1X;25.43
13.01.2015;V1X;24.24
14.01.2015;V1X;25.15
15.01.2015;V1X;24.94
16.01.2015;V1X;25.51
19.01.2015;V1X;25.78
20.01.2015;V1X;25.24
21.01.2015;V1X;24.1
22.01.2015;V1X;21.88
23.01.2015;V1X;22.15
26.01.2015;V1X;20.69
27.01.2015;V1X;22.83
28.01.2015;V1X;21.7
29.01.2015;V1X;22.3
30.01.2015;V1X;24.03
02.02.2015;V1X;24.06
03.02.2015;V1X;23.44
04.02.2015;V1X;22.47
05.02.2015;V1X;22.08
06.02.2015;V1X;21.2
09.02.2015;V1X;24.56
10.02.2015;V1X;23.92
11.02.2015;V1X;24.19
12.02.2015;V1X;22.89
13.02.2015;V1X;22.69
16.02.2015;V1X;23.59
17.02.2015;V1X;23.33
18.02.2015;V1X;22.22
19.02.2015;V1X;21.46
20.02.2015;V1X;22.27
23.02.2015;V1X;19.64
24.02.2015;V1X;17.51
25.02.2015;V1X;17.56
26.02.2015;V1X;16.83
27.02.2015;V1X;16.72
02.03.2015;V1X;17.5
03.03.2015;V1X;18.97
04.03.2015;V1X;18.42
05.03.2015;V1X;17.79
06.03.2015;V1X;18.04
09.03.2015;V1X;18.5
10.03.2015;V1X;19.49
11.03.2015;V1X;19.31
12.03.2015;V1X;19.56
13.03.2015;V1X;19.49
16.03.2015;V1X;21.38
17.03.2015;V1X;22.25
18.03.2015;V1X;22.3
19.03.2015;V1X;21.68
20.03.2015;V1X;20.4
23.03.2015;V1X;22.01
24.03.2015;V1X;19.45
25.03.2015;V1X;20.24
26.03.2015;V1X;20.97
27.03.2015;V1X;21.41
30.03.2015;V1X;20.56
31.03.2015;V1X;21.62
01.04.2015;V1X;22.05
02.04.2015;V1X;21.61
07.04.2015;V1X;20.97
08.04.2015;V1X;20.02
09.04.2015;V1X;18.64
10.04.2015;V1X;17.62
13.04.2015;V1X;18.19
14.04.2015;V1X;19.14
15.04.2015;V1X;18.68
16.04.2015;V1X;20.78
17.04.2015;V1X;24.48
20.04.2015;V1X;23.01
21.04.2015;V1X;23.13
22.04.2015;V1X;23.59
23.04.2015;V1X;24.31
24.04.2015;V1X;23.93
27.04.2015;V1X;22.76
28.04.2015;V1X;23.74
29.04.2015;V1X;25.46
30.04.2015;V1X;25.62
04.05.2015;V1X;24.64
05.05.2015;V1X;26.26
06.05.2015;V1X;25.87
07.05.2015;V1X;24.99
08.05.2015;V1X;22.05
11.05.2015;V1X;22.85
12.05.2015;V1X;24.59
13.05.2015;V1X;24.44
14.05.2015;V1X;22.85
15.05.2015;V1X;23.36
18.05.2015;V1X;22.14
19.05.2015;V1X;21.63
20.05.2015;V1X;21.48
21.05.2015;V1X;21.23
22.05.2015;V1X;21.24
26.05.2015;V1X;23.88
27.05.2015;V1X;22.13
28.05.2015;V1X;22.91
29.05.2015;V1X;24.84
01.06.2015;V1X;25.7
02.06.2015;V1X;25.88
03.06.2015;V1X;24.88
04.06.2015;V1X;24.87
05.06.2015;V1X;25.23
08.06.2015;V1X;25.18
09.06.2015;V1X;24.87
10.06.2015;V1X;23.4
11.06.2015;V1X;23.33
12.06.2015;V1X;25
15.06.2015;V1X;26.83
16.06.2015;V1X;27.47
17.06.2015;V1X;28.02
18.06.2015;V1X;27.05
19.06.2015;V1X;28.21
22.06.2015;V1X;23.62
23.06.2015;V1X;24.41
24.06.2015;V1X;25.24
25.06.2015;V1X;26.06
26.06.2015;V1X;26.86
29.06.2015;V1X;29.77
30.06.2015;V1X;30.74
01.07.2015;V1X;28.4
02.07.2015;V1X;29.48
03.07.2015;V1X;29.91
06.07.2015;V1X;28.09
07.07.2015;V1X;28.49
08.07.2015;V1X;29
09.07.2015;V1X;28.81
10.07.2015;V1X;26.54
13.07.2015;V1X;23.38
14.07.2015;V1X;21.69
15.07.2015;V1X;20.97
16.07.2015;V1X;19.54
17.07.2015;V1X;18.9
20.07.2015;V1X;18
21.07.2015;V1X;18.28
22.07.2015;V1X;18.66
23.07.2015;V1X;18.2
24.07.2015;V1X;19.77
27.07.2015;V1X;22.23
28.07.2015;V1X;21.18
29.07.2015;V1X;20.53
30.07.2015;V1X;20.25
31.07.2015;V1X;19.5
03.08.2015;V1X;18.76
04.08.2015;V1X;18.33
05.08.2015;V1X;17.78
06.08.2015;V1X;18.33
07.08.2015;V1X;18.39
10.08.2015;V1X;17.98
11.08.2015;V1X;20.23
12.08.2015;V1X;23.59
13.08.2015;V1X;22.51
14.08.2015;V1X;22.19
17.08.2015;V1X;22.72
18.08.2015;V1X;22.7
19.08.2015;V1X;23.86
20.08.2015;V1X;25.6
21.08.2015;V1X;29.2
24.08.2015;V1X;38.29
25.08.2015;V1X;32.05
26.08.2015;V1X;33.3
27.08.2015;V1X;29.76
28.08.2015;V1X;29.88
31.08.2015;V1X;30.22
01.09.2015;V1X;33.19
02.09.2015;V1X;32.12
03.09.2015;V1X;28.62
04.09.2015;V1X;33.43
07.09.2015;V1X;33.42
08.09.2015;V1X;30.66
09.09.2015;V1X;29.56
10.09.2015;V1X;31.29
11.09.2015;V1X;31.02
14.09.2015;V1X;30.86
15.09.2015;V1X;29.23
16.09.2015;V1X;27.47
17.09.2015;V1X;26.97
18.09.2015;V1X;27.27
21.09.2015;V1X;26.28
22.09.2015;V1X;30.24
23.09.2015;V1X;29.72
24.09.2015;V1X;31.87
25.09.2015;V1X;28.98
28.09.2015;V1X;31.5
29.09.2015;V1X;32.26
30.09.2015;V1X;30.72
01.10.2015;V1X;31.43
02.10.2015;V1X;30.62
05.10.2015;V1X;28.26
06.10.2015;V1X;26.01
07.10.2015;V1X;25.87
08.10.2015;V1X;24.53
09.10.2015;V1X;23.05
12.10.2015;V1X;22.26
13.10.2015;V1X;23.05
14.10.2015;V1X;24.15
15.10.2015;V1X;22.9
16.10.2015;V1X;22.39
19.10.2015;V1X;22.13
20.10.2015;V1X;21.48
21.10.2015;V1X;21.24
22.10.2015;V1X;20.17
23.10.2015;V1X;20.44
26.10.2015;V1X;21.97
27.10.2015;V1X;21.7
28.10.2015;V1X;21.8
29.10.2015;V1X;22.05
30.10.2015;V1X;21.3
02.11.2015;V1X;21.79
03.11.2015;V1X;21.49
04.11.2015;V1X;22.29
05.11.2015;V1X;22.44
06.11.2015;V1X;21.81
09.11.2015;V1X;22.93
10.11.2015;V1X;23.44
11.11.2015;V1X;22.81
12.11.2015;V1X;23.89
13.11.2015;V1X;24.41
16.11.2015;V1X;25.24
17.11.2015;V1X;23.62
18.11.2015;V1X;24.12
19.11.2015;V1X;23.26
20.11.2015;V1X;22.41
23.11.2015;V1X;22.93
24.11.2015;V1X;24.53
25.11.2015;V1X;23.62
26.11.2015;V1X;23.05
27.11.2015;V1X;23
30.11.2015;V1X;23.61
01.12.2015;V1X;23.68
02.12.2015;V1X;22.97
03.12.2015;V1X;22.72
04.12.2015;V1X;22.49
07.12.2015;V1X;22.03
08.12.2015;V1X;23.39
09.12.2015;V1X;24.22
10.12.2015;V1X;24.31
11.12.2015;V1X;26.04
14.12.2015;V1X;29.37
15.12.2015;V1X;26.87
16.12.2015;V1X;25.58
17.12.2015;V1X;22.75
18.12.2015;V1X;23.43
21.12.2015;V1X;23.8
22.12.2015;V1X;22.8
23.12.2015;V1X;20.65
28.12.2015;V1X;22.61
29.12.2015;V1X;21.79
30.12.2015;V1X;22.62
04.01.2016;V1X;27.4
05.01.2016;V1X;26.85
06.01.2016;V1X;27.05
07.01.2016;V1X;29.72
08.01.2016;V1X;29.92
11.01.2016;V1X;30.37
12.01.2016;V1X;28.73
13.01.2016;V1X;28.57
14.01.2016;V1X;30.37
15.01.2016;V1X;34.08
18.01.2016;V1X;33.98
19.01.2016;V1X;30.89
20.01.2016;V1X;34.79
21.01.2016;V1X;31.83
22.01.2016;V1X;28.48
25.01.2016;V1X;28.64
26.01.2016;V1X;28.05
27.01.2016;V1X;27.71
28.01.2016;V1X;29.66
29.01.2016;V1X;27.51
01.02.2016;V1X;27.72
02.02.2016;V1X;29.25
